posc_code,posc_name,erm_name,prj
32212,WGS 72 / UTM zone 12N,WGS72DOD/NUTM12,WGS_1972_UTM_Zone_12N
32312,WGS 72 / UTM zone 12S,WGS72DOD/SUTM12,WGS_1972_UTM_Zone_12S
32213,WGS 72 / UTM zone 13N,WGS72DOD/NUTM13,WGS_1972_UTM_Zone_13N
32313,WGS 72 / UTM zone 13S,WGS72DOD/SUTM13,WGS_1972_UTM_Zone_13S
32214,WGS 72 / UTM zone 14N,WGS72DOD/NUTM14,WGS_1972_UTM_Zone_14N
32314,WGS 72 / UTM zone 14S,WGS72DOD/SUTM14,WGS_1972_UTM_Zone_14S
32215,WGS 72 / UTM zone 15N,WGS72DOD/NUTM15,WGS_1972_UTM_Zone_15N
32315,WGS 72 / UTM zone 15S,WGS72DOD/SUTM15,WGS_1972_UTM_Zone_15S
32216,WGS 72 / UTM zone 16N,WGS72DOD/NUTM16,WGS_1972_UTM_Zone_16N
32316,WGS 72 / UTM zone 16S,WGS72DOD/SUTM16,WGS_1972_UTM_Zone_16S
32217,WGS 72 / UTM zone 17N,WGS72DOD/NUTM17,WGS_1972_UTM_Zone_17N
32317,WGS 72 / UTM zone 17S,WGS72DOD/SUTM17,WGS_1972_UTM_Zone_17S
32218,WGS 72 / UTM zone 18N,WGS72DOD/NUTM18,WGS_1972_UTM_Zone_18N
32318,WGS 72 / UTM zone 18S,WGS72DOD/SUTM18,WGS_1972_UTM_Zone_18S
32219,WGS 72 / UTM zone 19N,WGS72DOD/NUTM19,WGS_1972_UTM_Zone_19N
32319,WGS 72 / UTM zone 19S,WGS72DOD/SUTM19,WGS_1972_UTM_Zone_19S
32201,WGS 72 / UTM zone 1N,WGS72DOD/NUTM1,WGS_1972_UTM_Zone_1N
32301,WGS 72 / UTM zone 1S,WGS72DOD/SUTM01,WGS_1972_UTM_Zone_1S
32220,WGS 72 / UTM zone 20N,WGS72DOD/NUTM20,WGS_1972_UTM_Zone_20N
32320,WGS 72 / UTM zone 20S,WGS72DOD/SUTM20,WGS_1972_UTM_Zone_20S
32221,WGS 72 / UTM zone 21N,WGS72DOD/NUTM21,WGS_1972_UTM_Zone_21N
32321,WGS 72 / UTM zone 21S,WGS72DOD/SUTM21,WGS_1972_UTM_Zone_21S
32222,WGS 72 / UTM zone 22N,WGS72DOD/NUTM22,WGS_1972_UTM_Zone_22N
32322,WGS 72 / UTM zone 22S,WGS72DOD/SUTM22,WGS_1972_UTM_Zone_22S
32223,WGS 72 / UTM zone 23N,WGS72DOD/NUTM23,WGS_1972_UTM_Zone_23N
32323,WGS 72 / UTM zone 23S,WGS72DOD/SUTM23,WGS_1972_UTM_Zone_23S
32224,WGS 72 / UTM zone 24N,WGS72DOD/NUTM24,WGS_1972_UTM_Zone_24N
32324,WGS 72 / UTM zone 24S,WGS72DOD/SUTM24,WGS_1972_UTM_Zone_24S
32225,WGS 72 / UTM zone 25N,WGS72DOD/NUTM25,WGS_1972_UTM_Zone_25N
32325,WGS 72 / UTM zone 25S,WGS72DOD/SUTM25,WGS_1972_UTM_Zone_25S
32226,WGS 72 / UTM zone 26N,WGS72DOD/NUTM26,WGS_1972_UTM_Zone_26N
32326,WGS 72 / UTM zone 26S,WGS72DOD/SUTM26,WGS_1972_UTM_Zone_26S
32227,WGS 72 / UTM zone 27N,WGS72DOD/NUTM27,WGS_1972_UTM_Zone_27N
32327,WGS 72 / UTM zone 27S,WGS72DOD/SUTM27,WGS_1972_UTM_Zone_27S
32228,WGS 72 / UTM zone 28N,WGS72DOD/NUTM28,WGS_1972_UTM_Zone_28N
32328,WGS 72 / UTM zone 28S,WGS72DOD/SUTM28,WGS_1972_UTM_Zone_28S
32229,WGS 72 / UTM zone 29N,WGS72DOD/NUTM29,WGS_1972_UTM_Zone_29N
32329,WGS 72 / UTM zone 29S,WGS72DOD/SUTM29,WGS_1972_UTM_Zone_29S
32202,WGS 72 / UTM zone 2N,WGS72DOD/NUTM2,WGS_1972_UTM_Zone_2N
32302,WGS 72 / UTM zone 2S,WGS72DOD/SUTM02,WGS_1972_UTM_Zone_2S
32230,WGS 72 / UTM zone 30N,WGS72DOD/NUTM30,WGS_1972_UTM_Zone_30N
32330,WGS 72 / UTM zone 30S,WGS72DOD/SUTM30,WGS_1972_UTM_Zone_30S
32231,WGS 72 / UTM zone 31N,WGS72DOD/NUTM31,WGS_1972_UTM_Zone_31N
32331,WGS 72 / UTM zone 31S,WGS72DOD/SUTM31,WGS_1972_UTM_Zone_31S
32232,WGS 72 / UTM zone 32N,WGS72DOD/NUTM32,WGS_1972_UTM_Zone_32N
32332,WGS 72 / UTM zone 32S,WGS72DOD/SUTM32,WGS_1972_UTM_Zone_32S
32233,WGS 72 / UTM zone 33N,WGS72DOD/NUTM33,WGS_1972_UTM_Zone_33N
32333,WGS 72 / UTM zone 33S,WGS72DOD/SUTM33,WGS_1972_UTM_Zone_33S
32234,WGS 72 / UTM zone 34N,WGS72DOD/NUTM34,WGS_1972_UTM_Zone_34N
32334,WGS 72 / UTM zone 34S,WGS72DOD/SUTM34,WGS_1972_UTM_Zone_34S
32235,WGS 72 / UTM zone 35N,WGS72DOD/NUTM35,WGS_1972_UTM_Zone_35N
32335,WGS 72 / UTM zone 35S,WGS72DOD/SUTM35,WGS_1972_UTM_Zone_35S
32236,WGS 72 / UTM zone 36N,WGS72DOD/NUTM36,WGS_1972_UTM_Zone_36N
32336,WGS 72 / UTM zone 36S,WGS72DOD/SUTM36,WGS_1972_UTM_Zone_36S
32237,WGS 72 / UTM zone 37N,WGS72DOD/NUTM37,WGS_1972_UTM_Zone_37N
32337,WGS 72 / UTM zone 37S,WGS72DOD/SUTM37,WGS_1972_UTM_Zone_37S
32238,WGS 72 / UTM zone 38N,WGS72DOD/NUTM38,WGS_1972_UTM_Zone_38N
32338,WGS 72 / UTM zone 38S,WGS72DOD/SUTM38,WGS_1972_UTM_Zone_38S
32239,WGS 72 / UTM zone 39N,WGS72DOD/NUTM39,WGS_1972_UTM_Zone_39N
32339,WGS 72 / UTM zone 39S,WGS72DOD/SUTM39,WGS_1972_UTM_Zone_39S
32203,WGS 72 / UTM zone 3N,WGS72DOD/NUTM03,WGS_1972_UTM_Zone_3N
32303,WGS 72 / UTM zone 3S,WGS72DOD/SUTM03,WGS_1972_UTM_Zone_3S
32240,WGS 72 / UTM zone 40N,WGS72DOD/NUTM40,WGS_1972_UTM_Zone_40N
32340,WGS 72 / UTM zone 40S,WGS72DOD/SUTM40,WGS_1972_UTM_Zone_40S
32241,WGS 72 / UTM zone 41N,WGS72DOD/NUTM41,WGS_1972_UTM_Zone_41N
32341,WGS 72 / UTM zone 41S,WGS72DOD/SUTM41,WGS_1972_UTM_Zone_41S
32242,WGS 72 / UTM zone 42N,WGS72DOD/NUTM42,WGS_1972_UTM_Zone_42N
32342,WGS 72 / UTM zone 42S,WGS72DOD/SUTM42,WGS_1972_UTM_Zone_42S
32243,WGS 72 / UTM zone 43N,WGS72DOD/NUTM43,WGS_1972_UTM_Zone_43N
32343,WGS 72 / UTM zone 43S,WGS72DOD/SUTM43,WGS_1972_UTM_Zone_43S
32244,WGS 72 / UTM zone 44N,WGS72DOD/NUTM44,WGS_1972_UTM_Zone_44N
32344,WGS 72 / UTM zone 44S,WGS72DOD/SUTM44,WGS_1972_UTM_Zone_44S
32245,WGS 72 / UTM zone 45N,WGS72DOD/NUTM45,WGS_1972_UTM_Zone_45N
32345,WGS 72 / UTM zone 45S,WGS72DOD/SUTM45,WGS_1972_UTM_Zone_45S
32246,WGS 72 / UTM zone 46N,WGS72DOD/NUTM46,WGS_1972_UTM_Zone_46N
32346,WGS 72 / UTM zone 46S,WGS72DOD/SUTM46,WGS_1972_UTM_Zone_46S
32247,WGS 72 / UTM zone 47N,WGS72DOD/NUTM47,WGS_1972_UTM_Zone_47N
32347,WGS 72 / UTM zone 47S,WGS72DOD/SUTM47,WGS_1972_UTM_Zone_47S
32248,WGS 72 / UTM zone 48N,WGS72DOD/NUTM48,WGS_1972_UTM_Zone_48N
32348,WGS 72 / UTM zone 48S,WGS72DOD/SUTM48,WGS_1972_UTM_Zone_48S
32249,WGS 72 / UTM zone 49N,WGS72DOD/NUTM49,WGS_1972_UTM_Zone_49N
32349,WGS 72 / UTM zone 49S,WGS72DOD/SUTM49,WGS_1972_UTM_Zone_49S
32204,WGS 72 / UTM zone 4N,WGS72DOD/NUTM04,WGS_1972_UTM_Zone_4N
32304,WGS 72 / UTM zone 4S,WGS72DOD/SUTM04,WGS_1972_UTM_Zone_4S
32250,WGS 72 / UTM zone 50N,WGS72DOD/NUTM50,WGS_1972_UTM_Zone_50N
32350,WGS 72 / UTM zone 50S,WGS72DOD/SUTM50,WGS_1972_UTM_Zone_50S
32251,WGS 72 / UTM zone 51N,WGS72DOD/NUTM51,WGS_1972_UTM_Zone_51N
32351,WGS 72 / UTM zone 51S,WGS72DOD/SUTM51,WGS_1972_UTM_Zone_51S
32252,WGS 72 / UTM zone 52N,WGS72DOD/NUTM52,WGS_1972_UTM_Zone_52N
32352,WGS 72 / UTM zone 52S,WGS72DOD/SUTM52,WGS_1972_UTM_Zone_52S
32253,WGS 72 / UTM zone 53N,WGS72DOD/NUTM53,WGS_1972_UTM_Zone_53N
32353,WGS 72 / UTM zone 53S,WGS72DOD/SUTM53,WGS_1972_UTM_Zone_53S
32254,WGS 72 / UTM zone 54N,WGS72DOD/NUTM54,WGS_1972_UTM_Zone_54N
32354,WGS 72 / UTM zone 54S,WGS72DOD/SUTM54,WGS_1972_UTM_Zone_54S
32255,WGS 72 / UTM zone 55N,WGS72DOD/NUTM55,WGS_1972_UTM_Zone_55N
32355,WGS 72 / UTM zone 55S,WGS72DOD/SUTM55,WGS_1972_UTM_Zone_55S
32256,WGS 72 / UTM zone 56N,WGS72DOD/NUTM56,WGS_1972_UTM_Zone_56N
32356,WGS 72 / UTM zone 56S,WGS72DOD/SUTM56,WGS_1972_UTM_Zone_56S
32257,WGS 72 / UTM zone 57N,WGS72DOD/NUTM57,WGS_1972_UTM_Zone_57N
32357,WGS 72 / UTM zone 57S,WGS72DOD/SUTM57,WGS_1972_UTM_Zone_57S
32258,WGS 72 / UTM zone 58N,WGS72DOD/NUTM58,WGS_1972_UTM_Zone_58N
32358,WGS 72 / UTM zone 58S,WGS72DOD/SUTM58,WGS_1972_UTM_Zone_58S
32259,WGS 72 / UTM zone 59N,WGS72DOD/NUTM59,WGS_1972_UTM_Zone_59N
32359,WGS 72 / UTM zone 59S,WGS72DOD/SUTM59,WGS_1972_UTM_Zone_59S
32205,WGS 72 / UTM zone 5N,WGS72DOD/NUTM05,WGS_1972_UTM_Zone_5N
32305,WGS 72 / UTM zone 5S,WGS72DOD/SUTM05,WGS_1972_UTM_Zone_5S
32260,WGS 72 / UTM zone 60N,WGS72DOD/NUTM60,WGS_1972_UTM_Zone_60N
32360,WGS 72 / UTM zone 60S,WGS72DOD/SUTM60,WGS_1972_UTM_Zone_60S
32206,WGS 72 / UTM zone 6N,WGS72DOD/NUTM06,WGS_1972_UTM_Zone_6N
32306,WGS 72 / UTM zone 6S,WGS72DOD/SUTM06,WGS_1972_UTM_Zone_6S
32207,WGS 72 / UTM zone 7N,WGS72DOD/NUTM07,WGS_1972_UTM_Zone_7N
32307,WGS 72 / UTM zone 7S,WGS72DOD/SUTM07,WGS_1972_UTM_Zone_7S
32208,WGS 72 / UTM zone 8N,WGS72DOD/NUTM08,WGS_1972_UTM_Zone_8N
32308,WGS 72 / UTM zone 8S,WGS72DOD/SUTM08,WGS_1972_UTM_Zone_8S
32209,WGS 72 / UTM zone 9N,WGS72DOD/NUTM09,WGS_1972_UTM_Zone_9N
32309,WGS 72 / UTM zone 9S,WGS72DOD/SUTM09,WGS_1972_UTM_Zone_9S
4326,WGS 84,WGS84/GEODETIC,GCS_WGS_1984
32766,WGS 84 / TM 36 SE,WGS84/TM_36_SE,WGS_1984_TM_36_SE
32610,WGS 84 / UTM zone 10N,WGS84/NUTM10,WGS_1984_UTM_Zone_10N
32710,WGS 84 / UTM zone 10S,WGS84/SUTM10,WGS_1984_UTM_Zone_10S
32611,WGS 84 / UTM zone 11N,WGS84/NUTM11,WGS_1984_UTM_Zone_11N
32711,WGS 84 / UTM zone 11S,WGS84/SUTM11,WGS_1984_UTM_Zone_11S
32612,WGS 84 / UTM zone 12N,WGS84/NUTM12,WGS_1984_UTM_Zone_12N
32712,WGS 84 / UTM zone 12S,WGS84/SUTM12,WGS_1984_UTM_Zone_12S
32613,WGS 84 / UTM zone 13N,WGS84/NUTM13,WGS_1984_UTM_Zone_13N
32713,WGS 84 / UTM zone 13S,WGS84/SUTM13,WGS_1984_UTM_Zone_13S
32614,WGS 84 / UTM zone 14N,WGS84/NUTM14,WGS_1984_UTM_Zone_14N
32714,WGS 84 / UTM zone 14S,WGS84/SUTM14,WGS_1984_UTM_Zone_14S
32615,WGS 84 / UTM zone 15N,WGS84/NUTM15,WGS_1984_UTM_Zone_15N
32715,WGS 84 / UTM zone 15S,WGS84/SUTM15,WGS_1984_UTM_Zone_15S
32616,WGS 84 / UTM zone 16N,WGS84/NUTM16,WGS_1984_UTM_Zone_16N
32716,WGS 84 / UTM zone 16S,WGS84/SUTM16,WGS_1984_UTM_Zone_16S
32617,WGS 84 / UTM zone 17N,WGS84/NUTM17,WGS_1984_UTM_Zone_17N
32717,WGS 84 / UTM zone 17S,WGS84/SUTM17,WGS_1984_UTM_Zone_17S
32618,WGS 84 / UTM zone 18N,WGS84/NUTM18,WGS_1984_UTM_Zone_18N
32718,WGS 84 / UTM zone 18S,WGS84/SUTM18,WGS_1984_UTM_Zone_18S
32619,WGS 84 / UTM zone 19N,WGS84/NUTM19,WGS_1984_UTM_Zone_19N
32719,WGS 84 / UTM zone 19S,WGS84/SUTM19,WGS_1984_UTM_Zone_19S
32601,WGS 84 / UTM zone 1N,WGS84/NUTM01 ,WGS_1984_UTM_Zone_1N 
32701,WGS 84 / UTM zone 1S,WGS84/SUTM01 ,WGS_1984_UTM_Zone_1S 
32620,WGS 84 / UTM zone 20N,WGS84/NUTM20,WGS_1984_UTM_Zone_20N
32720,WGS 84 / UTM zone 20S,WGS84/SUTM20,WGS_1984_UTM_Zone_20S
32621,WGS 84 / UTM zone 21N,WGS84/NUTM21,WGS_1984_UTM_Zone_21N
32721,WGS 84 / UTM zone 21S,WGS84/SUTM21,WGS_1984_UTM_Zone_21S
32622,WGS 84 / UTM zone 22N,WGS84/NUTM22,WGS_1984_UTM_Zone_22N
32722,WGS 84 / UTM zone 22S,WGS84/SUTM22,WGS_1984_UTM_Zone_22S
32623,WGS 84 / UTM zone 23N,WGS84/NUTM23,WGS_1984_UTM_Zone_23N
32723,WGS 84 / UTM zone 23S,WGS84/SUTM23,WGS_1984_UTM_Zone_23S
32624,WGS 84 / UTM zone 24N,WGS84/NUTM24,WGS_1984_UTM_Zone_24N
32724,WGS 84 / UTM zone 24S,WGS84/SUTM24,WGS_1984_UTM_Zone_24S
32625,WGS 84 / UTM zone 25N,WGS84/NUTM25,WGS_1984_UTM_Zone_25N
32725,WGS 84 / UTM zone 25S,WGS84/SUTM25,WGS_1984_UTM_Zone_25S
32626,WGS 84 / UTM zone 26N,WGS84/NUTM26,WGS_1984_UTM_Zone_26N
32726,WGS 84 / UTM zone 26S,WGS84/SUTM26,WGS_1984_UTM_Zone_26S
32627,WGS 84 / UTM zone 27N,WGS84/NUTM27,WGS_1984_UTM_Zone_27N
32727,WGS 84 / UTM zone 27S,WGS84/SUTM27,WGS_1984_UTM_Zone_27S
32628,WGS 84 / UTM zone 28N,WGS84/NUTM28,WGS_1984_UTM_Zone_28N
32728,WGS 84 / UTM zone 28S,WGS84/SUTM28,WGS_1984_UTM_Zone_28S
32629,WGS 84 / UTM zone 29N,WGS84/NUTM29,WGS_1984_UTM_Zone_29N
32729,WGS 84 / UTM zone 29S,WGS84/SUTM29,WGS_1984_UTM_Zone_29S
32602,WGS 84 / UTM zone 2N,WGS84/NUTM02 ,WGS_1984_UTM_Zone_2N 
32702,WGS 84 / UTM zone 2S,WGS84/SUTM02 ,WGS_1984_UTM_Zone_2S 
32630,WGS 84 / UTM zone 30N,WGS84/NUTM30,WGS_1984_UTM_Zone_30N
32730,WGS 84 / UTM zone 30S,WGS84/SUTM30,WGS_1984_UTM_Zone_30S
32631,WGS 84 / UTM zone 31N,WGS84/NUTM31,WGS_1984_UTM_Zone_31N
32731,WGS 84 / UTM zone 31S,WGS84/SUTM31,WGS_1984_UTM_Zone_31S
32632,WGS 84 / UTM zone 32N,WGS84/NUTM32,WGS_1984_UTM_Zone_32N
32732,WGS 84 / UTM zone 32S,WGS84/SUTM32,WGS_1984_UTM_Zone_32S
32633,WGS 84 / UTM zone 33N,WGS84/NUTM33,WGS_1984_UTM_Zone_33N
32733,WGS 84 / UTM zone 33S,WGS84/SUTM33,WGS_1984_UTM_Zone_33S
32634,WGS 84 / UTM zone 34N,WGS84/NUTM34,WGS_1984_UTM_Zone_34N
32734,WGS 84 / UTM zone 34S,WGS84/SUTM34,WGS_1984_UTM_Zone_34S
32635,WGS 84 / UTM zone 35N,WGS84/NUTM35,WGS_1984_UTM_Zone_35N
32735,WGS 84 / UTM zone 35S,WGS84/SUTM35,WGS_1984_UTM_Zone_35S
32636,WGS 84 / UTM zone 36N,WGS84/NUTM36,WGS_1984_UTM_Zone_36N
32736,WGS 84 / UTM zone 36S,WGS84/SUTM36,WGS_1984_UTM_Zone_36S
32637,WGS 84 / UTM zone 37N,WGS84/NUTM37,WGS_1984_UTM_Zone_37N
32737,WGS 84 / UTM zone 37S,WGS84/SUTM37,WGS_1984_UTM_Zone_37S
32638,WGS 84 / UTM zone 38N,WGS84/NUTM38,WGS_1984_UTM_Zone_38N
32738,WGS 84 / UTM zone 38S,WGS84/SUTM38,WGS_1984_UTM_Zone_38S
32639,WGS 84 / UTM zone 39N,WGS84/NUTM39,WGS_1984_UTM_Zone_39N
32739,WGS 84 / UTM zone 39S,WGS84/SUTM39,WGS_1984_UTM_Zone_39S
32603,WGS 84 / UTM zone 3N,WGS84/NUTM03 ,WGS_1984_UTM_Zone_3N 
32703,WGS 84 / UTM zone 3S,WGS84/SUTM03 ,WGS_1984_UTM_Zone_3S 
32640,WGS 84 / UTM zone 40N,WGS84/NUTM40,WGS_1984_UTM_Zone_40N
32740,WGS 84 / UTM zone 40S,WGS84/SUTM40,WGS_1984_UTM_Zone_40S
32641,WGS 84 / UTM zone 41N,WGS84/NUTM41,WGS_1984_UTM_Zone_41N
32741,WGS 84 / UTM zone 41S,WGS84/SUTM41,WGS_1984_UTM_Zone_41S
32642,WGS 84 / UTM zone 42N,WGS84/NUTM42,WGS_1984_UTM_Zone_42N
32742,WGS 84 / UTM zone 42S,WGS84/SUTM42,WGS_1984_UTM_Zone_42S
32643,WGS 84 / UTM zone 43N,WGS84/NUTM43,WGS_1984_UTM_Zone_43N
32743,WGS 84 / UTM zone 43S,WGS84/SUTM43,WGS_1984_UTM_Zone_43S
32644,WGS 84 / UTM zone 44N,WGS84/NUTM44,WGS_1984_UTM_Zone_44N
32744,WGS 84 / UTM zone 44S,WGS84/SUTM44,WGS_1984_UTM_Zone_44S
32645,WGS 84 / UTM zone 45N,WGS84/NUTM45,WGS_1984_UTM_Zone_45N
32745,WGS 84 / UTM zone 45S,WGS84/SUTM45,WGS_1984_UTM_Zone_45S
32646,WGS 84 / UTM zone 46N,WGS84/NUTM46,WGS_1984_UTM_Zone_46N
32746,WGS 84 / UTM zone 46S,WGS84/SUTM46,WGS_1984_UTM_Zone_46S
32647,WGS 84 / UTM zone 47N,WGS84/NUTM47,WGS_1984_UTM_Zone_47N
32747,WGS 84 / UTM zone 47S,WGS84/SUTM47,WGS_1984_UTM_Zone_47S
32648,WGS 84 / UTM zone 48N,WGS84/NUTM48,WGS_1984_UTM_Zone_48N
32748,WGS 84 / UTM zone 48S,WGS84/SUTM48,WGS_1984_UTM_Zone_48S
32649,WGS 84 / UTM zone 49N,WGS84/NUTM49,WGS_1984_UTM_Zone_49N
32749,WGS 84 / UTM zone 49S,WGS84/SUTM49,WGS_1984_UTM_Zone_49S
32604,WGS 84 / UTM zone 4N,WGS84/NUTM04 ,WGS_1984_UTM_Zone_4N 
32704,WGS 84 / UTM zone 4S,WGS84/SUTM04 ,WGS_1984_UTM_Zone_4S 
32650,WGS 84 / UTM zone 50N,WGS84/NUTM50,WGS_1984_UTM_Zone_50N
32750,WGS 84 / UTM zone 50S,WGS84/SUTM50,WGS_1984_UTM_Zone_50S
32651,WGS 84 / UTM zone 51N,WGS84/NUTM51,WGS_1984_UTM_Zone_51N
32751,WGS 84 / UTM zone 51S,WGS84/SUTM51,WGS_1984_UTM_Zone_51S
32652,WGS 84 / UTM zone 52N,WGS84/NUTM52,WGS_1984_UTM_Zone_52N
32752,WGS 84 / UTM zone 52S,WGS84/SUTM52,WGS_1984_UTM_Zone_52S
32653,WGS 84 / UTM zone 53N,WGS84/NUTM53,WGS_1984_UTM_Zone_53N
32753,WGS 84 / UTM zone 53S,WGS84/SUTM53,WGS_1984_UTM_Zone_53S
32654,WGS 84 / UTM zone 54N,WGS84/NUTM54,WGS_1984_UTM_Zone_54N
32754,WGS 84 / UTM zone 54S,WGS84/SUTM54,WGS_1984_UTM_Zone_54S
32655,WGS 84 / UTM zone 55N,WGS84/NUTM55,WGS_1984_UTM_Zone_55N
32755,WGS 84 / UTM zone 55S,WGS84/SUTM55,WGS_1984_UTM_Zone_55S
32656,WGS 84 / UTM zone 56N,WGS84/NUTM56,WGS_1984_UTM_Zone_56N
32756,WGS 84 / UTM zone 56S,WGS84/SUTM56,WGS_1984_UTM_Zone_56S
32657,WGS 84 / UTM zone 57N,WGS84/NUTM57,WGS_1984_UTM_Zone_57N 
32757,WGS 84 / UTM zone 57S,WGS84/SUTM57,WGS_1984_UTM_Zone_57S 
32658,WGS 84 / UTM zone 58N,WGS84/NUTM58,WGS_1984_UTM_Zone_58N 
32758,WGS 84 / UTM zone 58S,WGS84/SUTM58,WGS_1984_UTM_Zone_58S 
32659,WGS 84 / UTM zone 59N,WGS84/NUTM59,WGS_1984_UTM_Zone_59N 
32759,WGS 84 / UTM zone 59S,WGS84/SUTM59,WGS_1984_UTM_Zone_59S 
32605,WGS 84 / UTM zone 5N,WGS84/NUTM05 ,WGS_1984_UTM_Zone_5N  
32705,WGS 84 / UTM zone 5S,WGS84/SUTM05 ,WGS_1984_UTM_Zone_5S  
32660,WGS 84 / UTM zone 60N,WGS84/NUTM60,WGS_1984_UTM_Zone_60N 
32760,WGS 84 / UTM zone 60S,WGS84/SUTM60,WGS_1984_UTM_Zone_60S 
32606,WGS 84 / UTM zone 6N,WGS84/NUTM06 ,WGS_1984_UTM_Zone_6N  
32706,WGS 84 / UTM zone 6S,WGS84/SUTM06 ,WGS_1984_UTM_Zone_6S  
32607,WGS 84 / UTM zone 7N,WGS84/NUTM07 ,WGS_1984_UTM_Zone_7N  
32707,WGS 84 / UTM zone 7S,WGS84/SUTM07 ,WGS_1984_UTM_Zone_7S  
32608,WGS 84 / UTM zone 8N,WGS84/NUTM08 ,WGS_1984_UTM_Zone_8N  
32708,WGS 84 / UTM zone 8S,WGS84/SUTM08 ,WGS_1984_UTM_Zone_8S  
32609,WGS 84 / UTM zone 9N,WGS84/NUTM09 ,WGS_1984_UTM_Zone_9N  
32709,WGS 84 / UTM zone 9S,WGS84/SUTM09 ,WGS_1984_UTM_Zone_9S  
4309,Yacare,YACARE/GEODETIC,GCS_Yacare
5381,SIRGAS-ROU98,SIRGAS-ROU98,GCS_SIRGAS-ROU98
5382,SIRGAS-ROU98 / UTM zone 21S, SIRGAS-ROU98/SUTM21,SIRGAS-ROU98_UTM_Zone_21S
5383,SIRGAS-ROU98 / UTM zone 22S, SIRGAS-ROU98/SUTM22,SIRGAS-ROU98_UTM_Zone_22S
4674,SIRGAS_2000, SIRGAS_2000/GEODETIC,SIRGAS_2000
4163,Yemen NGN96,YNGN96/GEODETIC,GCS_Yemen_NGN_1996
2089,Yemen NGN96 / UTM zone 38N,YNGN96/UTM_ZONE_38N,Yemen_NGN_1996_UTM_Zone_38N
2090,Yemen NGN96 / UTM zone 39N,YNGN96/UTM_ZONE_39N,Yemen_NGN_1996_UTM_Zone_39N
4310,Yoff,YOFF/GEODETIC,GCS_Yoff
31028,Yoff / UTM zone 28N,YOFF/UTM_ZONE_28N,Yoff_1972_UTM_Zone_28N
4311,Zanderij,ZANDERIJ/GEODETIC,GCS_Zanderij
31170,Zanderij / Suriname Old TM,ZANDERIJ/SURINAME_OLD_TM,Zanderij_Suriname_Old_TM
31171,Zanderij / Suriname TM,ZANDERIJ/SURINAME_TM,Zanderij_Suriname_TM
31154,Zanderij / TM 54 NW,ZANDERIJ/TM_54_NW,Zanderij_TM_54_NW
31121,Zanderij / UTM zone 21N,ZANDERIJ/UTM_ZONE_21N,Zanderij_1972_UTM_Zone_21N
